book_link,book_five_star,book_four_star,book_three_star,book_two_star,book_one_star,book_ranks,book_serie,book_gelezens,book_aanhetlezens,book_wiliklezens,book_favoriets,book_recensiess,book_genre,book_aantal_pagina,book_uitgeverij,book_eerste_editie,book_laaste_editi,book_isbn
https://www.hebban.nl/boek/extra-la-palma-dieter-schulze,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044411
https://www.hebban.nl/boek/faas-wilkes-nino-wilkes,2,0,3,0,0,-1,[],5,0,6,0,2,"['Lifestyle & Vrije tijd', 'Sportbiografieen']",176,Kosmos Uitgevers,13 oktober 2020,20 oktober 2020,"['9789021577746', '9789021577753']"
https://www.hebban.nl/boek/kleed-jezelf-gelukkig-manon-meijers,4,2,14,7,0,-1,[],30,2,12,0,2,Lifestyle & Vrije tijd,192,"Kosmos, Uitgevers BV",01 januari 2020,10 november 2020,9789021578026
https://www.hebban.nl/boek/voeding-immuunsysteem-marjolein-dubbers,2,3,1,0,0,-1,[],7,1,3,0,0,Culinair,173,"Kosmos, Uitgevers BV",01 januari 2021,03 februari 2021,9789021578224
https://www.hebban.nl/boek/geluk-staat-je-goed-tina-turner,4,3,3,0,0,-1,[],11,2,12,0,5,"['Religie & Spiritualiteit', 'Spiritualiteit']",[],Kosmos Uitgevers,20 oktober 2020,27 oktober 2020,"['9789021578262', '9789021578255']"
https://www.hebban.nl/boek/handboek-meditatie-deepak-chopra,0,0,1,0,0,-1,[],1,2,5,0,0,"['Religie & Spiritualiteit', 'Spiritualiteit']",[],Kosmos Uitgevers,08 december 2020,15 december 2020,"['9789021578330', '9789021578286']"
https://www.hebban.nl/boek/liefde-in-de-wildernis-miriam-lancewood,5,14,8,0,0,1700,[],28,3,44,3,1,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",[],Kosmos Uitgevers,17 november 2020,17 november 2020,"['9789021578392', '9789021578385', '9789049808396']"
https://www.hebban.nl/boek/extra-madeira-susanne-lipps-breda,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044435
https://www.hebban.nl/boek/brood-bart-chabot,1,2,0,0,0,805,[],3,0,15,1,1,"['Literaire non-fictie', 'Literaire roman, novelle']",752,De Bezige Bij,29 juni 2021,29 juni 2021,"['9789403141312', '9789403141411']"
https://www.hebban.nl/boek/bittere-bloemen-staalesen,1,2,4,0,0,4888,Varg Veum (9),12,3,17,1,0,"['Literatuur & Romans', 'Pockets populaire fictie', 'Literaire thriller']",352,Uitgeverij Marmer,30 april 1998,28 juni 2021,"['9789022315378', '9789056720247', '9789460683909']"
https://www.hebban.nl/boek/roadtrip-graeme-simsion,1,12,10,4,0,63,[],28,6,115,0,5,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",352,Luitingh Sijthoff,15 juni 2021,15 juni 2021,"['9789024595198', '9789024595181']"
https://www.hebban.nl/boek/disney-betoverende-sprookjeswereld,1,0,0,0,0,5797,[],1,1,1,0,0,"['Kind & Jeugd', 'Verhalen en sprookjes']",388,Zuidnederlandse Uitgeverij ZNU,15 september 2016,23 oktober 2020,"['9789044745337', '9789044758498']"
https://www.hebban.nl/boek/rosa-en-het-vriendschapsengeltje-lucinda-riley,4,4,1,1,0,-1,[],11,0,30,1,3,"['Kind & Jeugd', 'Fictie kinder- en jeugdboeken algemeen']",54,Xander Uitgevers B.V.,09 maart 2021,09 maart 2021,9789401613880
https://www.hebban.nl/boek/wereldreisgids-argentinie-juan-garff,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Zuid-Amerika']",516,ANWB Media,16 juli 2018,02 augustus 2018,9789018043957
https://www.hebban.nl/boek/ontdek-noorwegen-fjorden-marie-helen-banck,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",300,ANWB Media,03 september 2018,14 september 2018,9789018043964
https://www.hebban.nl/boek/wereldreisgids-peru-detlev-kirst,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Zuid-Amerika']",412,ANWB Media,16 juli 2018,02 augustus 2018,9789018044060
https://www.hebban.nl/boek/anwb-extra-costa-blanca,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",128,ANWB,15 april 2018,16 april 2018,9789018044077
https://www.hebban.nl/boek/anwb-extra-athene,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",128,ANWB,15 april 2018,16 april 2018,9789018044084
https://www.hebban.nl/boek/neemt-u-maar-alvast-afscheid-philip-reedijk,12,29,18,0,0,-1,[],63,0,28,1,6,"['Literaire non-fictie', 'Waargebeurde verhalen']",208,Kosmos Uitgevers,24 november 2020,24 november 2020,"['9789021579917', '9789021579924']"
https://www.hebban.nl/boek/extra-cote-dazur-klaus-simon,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,16 juli 2018,23 juli 2018,9789018044138
https://www.hebban.nl/boek/extra-salzburg-walter-m-weiss,0,0,0,0,0,-1,[],1,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,16 juli 2018,23 juli 2018,9789018044350
https://www.hebban.nl/boek/extra-dordogne-manfred-gorgens,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 maart 2019,15 maart 2019,9789018044374
https://www.hebban.nl/boek/extra-ijsland-ger-meesters,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044398
https://www.hebban.nl/boek/een-nieuw-leven-diney-costeloe,1,2,2,0,0,588,[],4,4,128,0,0,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",448,De Fontein Romans & Spanning,06 juli 2021,06 juli 2021,"['9789026154126', '9789026154133']"
https://www.hebban.nl/boek/extra-keulen-marianne-bongartz,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044404
https://www.hebban.nl/boek/extra-lanzarote-veronica-reisenegger,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044428
https://www.hebban.nl/boek/uitwaaien-daphne-deckers,2,9,8,0,1,-1,[],23,10,49,0,2,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",320,Podium Uitgeverij,01 maart 2021,01 maart 2021,"['9789463810005', '9789463810159']"
https://www.hebban.nl/boek/ontdek-bali-en-lombok-roland-dusik,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Azie']",300,ANWB Media,15 januari 2019,29 oktober 2019,9789018044527
https://www.hebban.nl/boek/ontdek-duitsland-zuidoost-harry-bunk,0,0,0,1,0,-1,[],1,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",300,ANWB Media,15 januari 2019,15 januari 2019,9789018044534
https://www.hebban.nl/boek/ontdek-toscane-nana-claudia-nenzel,0,0,1,0,0,-1,[],1,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",288,ANWB Media,23 april 2013,23 april 2013,"['9789018036812', '9789018044589']"
https://www.hebban.nl/boek/wereldreisgids-polen-zuid-dieter-schulze,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",420,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044619
https://www.hebban.nl/boek/wereldreisgids-verenigde-staten-zuidwest-manfred-braunger-2,0,1,0,0,0,-1,[],1,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Noord-Amerika']",492,ANWB Media,15 oktober 2018,26 oktober 2018,9789018044640
https://www.hebban.nl/boek/extra-italiaanse-adriatische-kust-annette-krus-bonazza,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 maart 2019,15 maart 2019,9789018045180
https://www.hebban.nl/boek/goede-buren-mattias-edvardsson,50,174,154,15,4,376,[],427,19,549,10,49,"['Thrillers & Spanning', 'Thriller']",373,Luitingh Sijthoff,08 oktober 2020,13 oktober 2020,"['9789024583324', '9789024583317']"
https://www.hebban.nl/boek/labyrint-esther-verhoef,23,74,99,18,5,1639,[],234,12,333,4,15,"['Thrillers & Spanning', 'Literaire thriller']",400,Ambo|Anthos,04 februari 2020,30 april 2020,"['9789026351082', '9789049807801', '9789026351099']"
https://www.hebban.nl/boek/dat-wordt-nooit-wat-bert-visscher,16,14,7,5,0,1289,[],44,3,53,1,1,"['Literaire non-fictie', 'Literaire non-fictie algemeen', 'Literaire roman, novelle']",[],Uitgeverij Brandt,13 maart 2021,13 april 2021,"['9789493095557', '9789493095700']"
https://www.hebban.nl/boek/extra-cuba-dirk-kruger,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Midden-Amerika']",132,ANWB Media,15 maart 2019,15 maart 2019,9789018045197
https://www.hebban.nl/boek/extra-franse-atlantische-kust-klaus-simon,0,0,0,0,0,-1,[],0,0,1,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 maart 2019,15 maart 2019,9789018045210
https://www.hebban.nl/boek/fuerteventura-anwb-extra-susanne-lipps-breda,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Europa']",128,ANWB,18 oktober 2019,24 oktober 2019,9789018045227
https://www.hebban.nl/boek/extra-gardameer-barbara-schaefer,1,0,0,0,0,-1,[],1,0,0,1,0,"['Reizen & Talen', 'Reisgidsen Europa']",132,ANWB Media,15 maart 2019,15 maart 2019,9789018045234
https://www.hebban.nl/boek/extra-phuket-andrea-markand,0,0,0,0,0,-1,[],0,0,0,0,0,"['Reizen & Talen', 'Reisgidsen Azie']",132,ANWB Media,17 juni 2019,17 juni 2019,9789018045340
https://www.hebban.nl/boek/ach-engeland-peter-brusse,2,2,4,1,0,-1,[],9,0,4,1,0,"['Geschiedenis & Politiek', 'Mens en maatschappij algemeen', 'Geschiedenis algemeen']",[],Uitgeverij Balans B.V.,12 februari 2019,12 februari 2019,"['9789463820011', '9789463821438']"
https://www.hebban.nl/boek/de-genocidefax,93,81,17,3,0,32,Boekenweekessay (2021),210,18,193,8,11,"['Literaire non-fictie', 'Literaire fictie algemeen', 'Literaire essays']",64,CPNB,28 mei 2021,29 mei 2021,"['9789059655478', '9789059655454']"
https://www.hebban.nl/boek/de-man-die-van-zijn-been-een-lamp-maakte-lex-boon,0,0,0,0,0,-1,[],0,0,11,0,0,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",[],J.M. Meulenhoff,11 juni 2021,11 juni 2021,"['9789029094573', '9789402316889']"
https://www.hebban.nl/boek/we-krijgen-er-een-kleintje-bij-pauline-baartmans,1,0,0,0,0,-1,[],1,0,0,0,0,"['Kind & Jeugd', 'Rijmpjes, versjes, liedjes']",22,Witte Leeuw,24 februari 2021,17 maart 2021,9789492901842
https://www.hebban.nl/boek/formule-1-2021-hans-van-der-klis,0,0,0,0,0,-1,[],0,0,0,0,0,"['Lifestyle & Vrije tijd', 'Sport en spel algemeen']",160,edicola sport,01 februari 2021,11 maart 2021,9789493201330
https://www.hebban.nl/boek/de-nachtdienst-esther-verhoef,10,11,14,1,0,21,[],36,26,444,5,4,"['Thrillers & Spanning', 'Literaire thriller']",[],Prometheus,06 juli 2021,12 juli 2021,"['9789044643589', '9789044649116', '9789044649895']"
https://www.hebban.nl/boek/taal-voor-de-leuk-paulien-cornelisse,88,180,167,24,1,5056,[],533,43,287,18,8,"['Literaire non-fictie', 'Literaire non-fictie algemeen', 'Literaire roman, novelle']",256,Uitgeverij Cornelisse,25 oktober 2018,28 juni 2019,"['9789082430233', '9789082430240', '9789049807153']"
https://www.hebban.nl/boek/toen-ik-je-zag-isa-hoes,391,577,441,84,24,4800,[],2326,36,291,112,51,"['Literaire non-fictie', ', Literatuur & Romans', 'Literaire roman, novelle', 'Waargebeurde verhalen']",288,Artemis & Co,11 november 2013,20 oktober 2020,"['9789047203148', '9789026329180', '9789049803773']"
https://www.hebban.nl/boek/ontwerp-je-leven-twan-verdonck,0,1,0,0,0,3556,[],1,0,5,0,0,"['Gezondheid & Psychologie', 'Psychologie algemeen']",224,Luitingh Sijthoff,20 februari 2020,04 december 2020,"['9789024588619', '9789024588626']"
https://www.hebban.nl/boek/het-geheim-van-silvermoor-tracy-rees,37,92,52,4,1,840,[],194,12,544,11,56,"['Literatuur & Romans', ', Feelgood', 'Vertaalde literaire roman, novelle']",416,Xander Uitgevers B.V.,16 februari 2021,16 februari 2021,"['9789401613897', '9789401613903', '9789401615778']"
https://www.hebban.nl/boek/de-doodsvogel-samuel-bjrk-2,748,1202,445,44,9,745,Mia Krüger & Holger Munch (2),3014,53,911,125,69,"['Thrillers & Spanning', 'Literaire thriller', 'Thriller']",352,Luitingh Sijthoff,10 februari 2016,21 november 2018,"['9789049804626', '9789024565573', '9789024565580']"
https://www.hebban.nl/boek/de-schilder-van-barcelona-ildefonso-falcones,41,64,35,3,0,452,[],147,23,336,9,11,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",668,Luitingh Sijthoff,22 september 2020,22 september 2020,"['9789024591565', '9789024589586', '9789024589579']"
https://www.hebban.nl/boek/t-is-mooi-geweest-rob-de-nijs-robert-haagsma,1,4,0,0,0,3020,[],5,0,1,0,1,Non-fictie,189,Luitingh-Sijthoff,06 november 2020,[],9789024593750
https://www.hebban.nl/boek/hart-voor-je-brein-erik-scherder,3,9,20,3,0,-1,[],39,9,56,1,1,Non-fictie,260,Uitgeverij Athenaeum,31 mei 2021,20 oktober 2020,9789025312688
https://www.hebban.nl/boek/de-wraak-van-diponegoro-martin-bossenbroek,10,5,3,0,0,6292,[],19,5,43,4,3,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",576,Athenaeum,29 september 2020,10 november 2020,"['9789025301514', '9789025301576']"
https://www.hebban.nl/boek/mijn-dikke-vette-zombiegoudvis-mo-ohara,0,4,1,0,0,-1,[],6,0,2,0,2,"['Kind & Jeugd', 'Fictie 7-9 jaar']",240,Moon,01 maart 2021,01 maart 2021,"['9789048860418', '9789048860425']"
https://www.hebban.nl/boek/een-man-met-goede-schoenen-rob-van-essen,9,14,15,0,2,9508,[],43,3,60,1,3,"['Korte verhalen', ', Literatuur & Romans', 'Verhalenbundels']",224,Atlas Contact,06 oktober 2020,06 oktober 2020,"['9789025464127', '9789025464141']"
https://www.hebban.nl/boek/een-wonderbaarlijk-politicus-hubert-smeets,3,10,1,0,0,-1,[],17,1,20,1,3,"['Geschiedenis & Politiek', 'Historische biografieen']",608,De Bezige Bij,14 januari 2021,15 januari 2021,"['9789403114217', '9789403114712']"
https://www.hebban.nl/boek/zorgen-voor-morgen-kam,0,0,0,0,0,-1,[],0,0,0,0,0,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",[],Uitgeverij Atlas Contact,01 januari 2001,01 december 2020,9789025465117
https://www.hebban.nl/boek/het-glanzend-zwart-van-mosselen-oek-de-jong,1,3,2,0,0,713,[],6,5,32,1,1,"['Literaire non-fictie', 'Literaire essays']",764,Atlas Contact,13 november 2020,13 november 2020,"['9789025465957', '9789025466329']"
https://www.hebban.nl/boek/een-kat-achterlaten-schama,9,27,24,2,1,6770,[],65,1,74,6,2,"['Korte verhalen', ', Literatuur & Romans', 'Vertaalde verhalenbundels']",53,Atlas Contact,27 oktober 2020,03 november 2020,"['9789025466077', '9789025466213']"
https://www.hebban.nl/boek/with-the-beatles-haruki-murakami,10,28,13,2,0,-1,[],59,0,43,4,5,"['Korte verhalen', ', Literatuur & Romans', 'Vertaalde verhalenbundels']",96,Atlas Contact,20 oktober 2020,03 november 2020,"['9789025466190', '9789025466220']"
https://www.hebban.nl/boek/gevecht-om-de-troon-dan-jones,0,3,0,0,0,2670,[],3,0,14,0,1,"['Geschiedenis & Politiek', 'Middeleeuwen (500-1500)']",480,Omniboek,18 mei 2021,26 mei 2021,"['9789401917667', '9789401917674']"
https://www.hebban.nl/boek/gangster-anders-en-zijn-vrienden-jonas-jonasson,30,90,143,47,3,-1,[],368,12,146,16,33,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",240,Meridiaan,19 oktober 2015,26 september 2017,"['9789048828586', '9789048828593', '9789025449599']"
https://www.hebban.nl/boek/spiegelman-lars-kepler,291,384,151,17,2,116,Joona Linna (8),919,60,1001,53,31,"['Thrillers & Spanning', 'Literaire thriller']",539,Cargo,17 november 2020,17 november 2020,"['9789403106410', '9789403111414', '9789403160818']"
https://www.hebban.nl/boek/kijkboek-met-spiegeltje-0-6-maanden,0,0,1,0,0,-1,[],1,0,0,0,0,"['Kind & Jeugd', 'Peuterboeken']",20,WPG Uitgevers Belgie NV,19 maart 2014,15 oktober 2020,9789002250590
https://www.hebban.nl/boek/klifi-adriaan-van-dis,30,106,137,50,12,185,[],365,36,407,12,31,"['Literatuur & Romans', 'Literaire roman, novelle']",205,Atlas Contact,16 februari 2021,16 februari 2021,"['9789025470869', '9789025470883']"
https://www.hebban.nl/boek/schaduwbroer-iris-hannema,6,8,1,1,0,2538,[],16,1,24,1,5,"['Literatuur & Romans', 'Literaire roman, novelle']",192,Leopold,10 juni 2020,21 oktober 2020,"['9789025879433', '9789025879587']"
https://www.hebban.nl/boek/slavernij-stephanie-archangel,0,1,0,1,0,-1,[],2,0,12,0,1,"['Geschiedenis & Politiek', 'Niet-westerse geschiedenis']",368,Atlas Contact,09 februari 2021,15 februari 2021,"['9789045042459', '9789045042466']"
https://www.hebban.nl/boek/groter-denken-kleiner-doen-herman-tjeenk-willink,2,7,7,2,0,-1,[],22,3,11,0,1,"['Mens & Maatschappij', 'Mens en maatschappij algemeen']",128,Prometheus,07 december 2018,07 december 2018,"['9789044639773', '9789044640601']"
https://www.hebban.nl/boek/de-wonderbare-reis-van-nils-holgersson-selma-lagerlof,15,12,8,1,0,5416,[],36,5,36,2,5,"['Kind & Jeugd', 'Verhalen en sprookjes', 'Fictie kinder- en jeugdboeken algemeen']",368,Gottmer Uitgevers Groep b.v.,26 augustus 2020,11 november 2020,"['9789044839623', '9789025772239', '9789025772246']"
https://www.hebban.nl/boek/this-is-me-2,0,0,0,0,0,-1,[],0,0,1,0,0,"['Stripboeken', 'Cadeauboeken algemeen']",144,Zuidnederlandse Uitgeverij ZNU,20 oktober 2017,15 november 2017,9789044750423
https://www.hebban.nl/boek/brood-gerard-wessel,0,0,0,0,0,-1,[],0,0,1,0,0,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",288,Just Publishers,06 juli 2021,15 oktober 2021,9789089755339
https://www.hebban.nl/boek/jacoba-dochter-van-holland-simone-van-der-vlugt,168,321,183,18,5,5116,[],843,8,233,34,24,"['Literatuur & Romans', 'Historische roman (populair)', 'Literaire roman, novelle', 'Streek- en familieromans']",371,Ambo|Anthos,15 oktober 2009,20 juli 2016,"['9789036431361', '9789026330377', '9789041421869']"
https://www.hebban.nl/boek/de-winter-voorbij-isabel-allende,63,210,222,35,7,-1,[],597,21,354,21,24,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",352,Wereldbibliotheek,17 januari 2018,16 augustus 2018,"['9789028427211', '9789028442702', '9789028427648']"
https://www.hebban.nl/boek/flashback-sj-watson,18,65,151,44,10,286,[],303,11,399,3,15,"['Thrillers & Spanning', 'Literaire thriller']",336,Ambo|Anthos,28 oktober 2020,13 oktober 2020,"['9789026330926', '9789026330933', '9789049808310']"
https://www.hebban.nl/boek/geworteld-in-het-kwaad-karen-dionne,74,130,73,16,3,843,[],317,9,365,7,12,"['Thrillers & Spanning', 'Thriller']",304,De Fontein Romans & Spanning,29 september 2020,29 september 2020,"['9789026152443', '9789026152450', '9789049808334']"
https://www.hebban.nl/boek/het-seniorenbrein-andre-aleman,1,9,7,0,2,-1,[],24,4,19,0,1,"['Gezondheid & Psychologie', 'Psychologie algemeen']",224,Atlas Contact,15 oktober 2012,15 oktober 2012,"['9789045019826', '9789045027630', '9789045019833']"
https://www.hebban.nl/boek/wintereiland-jenny-colgan,208,361,251,27,3,1435,Flora McKenzie (4),956,11,436,25,21,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",256,Luitingh Sijthoff,17 oktober 2019,17 oktober 2019,"['9789024586059', '9789024586066', '9789021026114']"
https://www.hebban.nl/boek/kamalas-pad-dan-morain,0,4,7,3,1,-1,[],16,2,38,1,3,"['Geschiedenis & Politiek', 'Historische biografieen']",336,Hollands Diep,12 januari 2021,20 januari 2021,"['9789048860982', '9789048860999']"
https://www.hebban.nl/boek/handgeschreven-huub-oosterhuis,1,0,0,0,0,-1,[],1,0,1,0,0,"['Poëzie', 'Poezie']",[],"Have, Ten",17 november 2020,17 november 2020,"['9789025908898', '9789025908881']"
https://www.hebban.nl/boek/ik-weet-niet-wat-ik-zeggen-moet-rob-bruntink,3,2,1,0,0,-1,[],7,1,21,0,3,"['Religie & Spiritualiteit', 'Spiritualiteit']",[],"Have, Ten",08 december 2020,08 december 2020,"['9789025909000', '9789025908997']"
https://www.hebban.nl/boek/de-eend-die-niet-van-water-hield-steve-small,3,4,2,0,0,-1,[],9,0,8,2,4,"['Kind & Jeugd', 'Prentenboeken (<6 jaar)']",32,Luitingh Sijthoff,08 februari 2021,12 februari 2021,9789024593194
https://www.hebban.nl/boek/in-een-ander-leven-josie-silver,12,33,29,2,3,-1,[],86,3,147,2,9,"['Literatuur & Romans', 'Vertaalde literaire roman, novelle']",442,Luitingh Sijthoff,06 oktober 2020,10 november 2020,"['9789024591008', '9789024591015']"
https://www.hebban.nl/boek/de-goede-zaak-danielle-steel,1,13,14,1,0,-1,[],32,1,32,0,3,"['Romantiek', 'Romantiek']",352,Luitingh Sijthoff,19 november 2020,24 november 2020,"['9789024591916', '9789024591923']"
https://www.hebban.nl/boek/de-wachtpost-lee-child,22,76,68,12,5,384,Jack Reacher (25),197,14,178,9,8,"['Thrillers & Spanning', 'Thriller']",327,Luitingh Sijthoff,27 oktober 2020,27 oktober 2020,"['9789024591947', '9789024591954']"
https://www.hebban.nl/boek/the-witcher-de-laatste-wens-andrzej-sapkowski,33,67,67,13,2,-1,The Witcher (1),201,21,195,7,3,"['Sciencefiction & Fantasy', 'Fantasy', 'Detective', 'Vertaalde literaire roman, novelle']",352,Luitingh Sijthoff Fantasy,09 juli 2011,16 oktober 2020,"['9789049500368', '9789049501617', '9789049952648']"
https://www.hebban.nl/boek/een-voor-een-ruth-ware,36,119,95,9,2,4162,[],274,9,496,7,33,"['Thrillers & Spanning', 'Thriller']",368,Luitingh Sijthoff,10 november 2020,11 november 2020,"['9789024592487', '9789024592494']"
https://www.hebban.nl/boek/overlevingslied-paul-tremblay,3,10,11,4,1,-1,[],30,3,35,2,5,"['Thrillers & Spanning', 'Thriller']",352,Luitingh Sijthoff,19 november 2020,19 november 2020,"['9789024592562', '9789024592579']"
https://www.hebban.nl/boek/alles-lijkt-zoals-het-was-de-nieuwe-standaards-frits-spits,11,33,17,0,1,3142,[],67,10,77,4,5,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",160,Luitingh Sijthoff,30 november 2019,10 november 2020,"['9789024587001', '9789024587018', '9789024592906']"
https://www.hebban.nl/boek/socrates-op-sneakers-elke-wiss,31,66,35,4,0,303,[],151,50,184,7,5,Non-fictie,253,Ambo|Anthos,01 januari 2020,[],9789026346897
https://www.hebban.nl/boek/hard-land-benedict-wells,13,15,6,0,1,54,[],35,20,229,2,1,"['Feelgood', ', Literatuur & Romans', 'Vertaalde literaire roman, novelle', 'Populaire fiction algemeen']",[],J.M. Meulenhoff,15 juni 2021,15 juni 2021,"['9789029094627', '9789402317084']"
https://www.hebban.nl/boek/pater-familias-russell-shorto,0,2,5,1,0,-1,[],9,4,39,1,0,"['Geschiedenis & Politiek', 'Geschiedenis algemeen']",288,Ambo|Anthos,12 maart 2021,12 maart 2021,"['9789026332807', '9789026332791']"
https://www.hebban.nl/boek/rotterdam-georgien-overwater,0,4,0,0,0,-1,[],4,0,3,0,2,"['Stripboeken', 'Cadeauboeken algemeen']",32,Leopold,11 september 2019,15 april 2020,9789025875411
https://www.hebban.nl/boek/de-alchemist-paulo-coelho,494,478,325,84,20,602,[],2051,32,324,228,23,"['Literatuur & Romans', 'Literaire roman, novelle', 'Vertaalde literaire roman, novelle', 'Literaire fictie algemeen']",140,Uitgeverij De Arbeiderspers B.V.,01 januari 1970,15 juni 2021,"['9789029511964', '9789029512343', '9789029565073']"
https://www.hebban.nl/boek/de-vijfde-colonne-a-gross,2,11,9,0,0,-1,[],23,2,34,1,2,"['Thrillers & Spanning', 'Thriller']",[],De Fontein Romans & Spanning,03 november 2020,03 november 2020,"['9789026151293', '9789026151286']"
https://www.hebban.nl/boek/american-royals-katharine-mcgee-2,20,30,8,0,0,-1,[],60,5,104,4,16,"['Young Adult', 'Vertaalde literaire roman, novelle']",416,de Fontein Jeugd,29 september 2020,29 september 2020,"['9789026152788', '9789026152795']"
https://www.hebban.nl/boek/man-man-man-het-boek-domien-verschuuren,16,38,25,6,0,1731,[],94,9,33,3,1,"['Lifestyle & Vrije tijd', 'Lifestyle algemeen']",224,Luitingh Sijthoff,27 oktober 2020,27 oktober 2020,9789024590209
https://www.hebban.nl/boek/vogeltrek-melissa-mayntz,0,0,0,0,0,-1,[],0,1,8,0,0,[],[],[],[],[],[]
https://www.hebban.nl/boek/onder-druk-robert-pobi,12,27,8,0,0,6743,Lucas Page (2),49,4,72,5,3,"['Thrillers & Spanning', 'Thriller']",448,Luitingh Sijthoff,26 november 2020,26 november 2020,"['9789024591725', '9789024591732']"
https://www.hebban.nl/boek/een-leven-op-onze-planeet-david-attenborough,18,14,9,1,0,1592,[],46,3,61,3,5,"['Literaire non-fictie', 'Literaire non-fictie algemeen']",272,Luitingh Sijthoff,01 oktober 2020,01 oktober 2020,9789024592074
https://www.hebban.nl/boek/mi-casa-peru-katinka-lansink-dodero,0,0,0,0,0,5559,[],1,0,9,0,0,"['Culinair', 'Keuken per land en streek']",224,Luitingh Sijthoff,08 april 2021,08 april 2021,9789024593729
https://www.hebban.nl/boek/hallo-nu-jenny-valentine,1,3,3,1,1,-1,[],11,0,20,2,5,"['Young Adult', 'Fictie 15+']",192,Luitingh Sijthoff,18 november 2020,19 november 2020,"['9789024592180', '9789024592869']"
https://www.hebban.nl/boek/een-nieuw-begin-ellie-dean,34,67,25,5,0,2806,[],139,3,283,13,7,"['Feelgood', 'Vertaalde literaire roman, novelle']",345,De Fontein Romans & Spanning,08 december 2020,08 december 2020,"['9789026151590', '9789026151583']"
https://www.hebban.nl/boek/twee-moedige-vrouwen-diney-costeloe,155,168,73,5,2,773,[],436,14,463,18,11,"['Feelgood', 'Vertaalde literaire roman, novelle']",400,De Fontein Romans & Spanning,22 september 2020,22 september 2020,"['9789026152245', '9789026152252']"
https://www.hebban.nl/boek/geworteld-in-het-kwaad-karen-dionne,74,130,73,16,3,843,[],317,9,365,7,12,"['Thrillers & Spanning', 'Thriller']",304,De Fontein Romans & Spanning,29 september 2020,29 september 2020,"['9789026152443', '9789026152450', '9789049808334']"
https://www.hebban.nl/boek/flashback-sj-watson,18,65,151,44,10,286,[],303,11,399,3,15,"['Thrillers & Spanning', 'Literaire thriller']",336,Ambo|Anthos,28 oktober 2020,13 oktober 2020,"['9789026330926', '9789026330933', '9789049808310']"
